text,label,source,is_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***691) ተልኳል። Transaction ID: TX90947750. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic,True
Jus ans me lar. U'll noe later.,0,uci_public,False
Urgent Ur Â£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 Â£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1,uci_public,False
I wil be there with in  &lt;#&gt;  minutes. Got any space,0,uci_public,False
R Ã¼ comin back for dinner?,0,uci_public,False
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50,1,uci_public,False
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0,uci_public,False
"It's ok, at least armand's still around",0,uci_public,False
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,0,uci_public,False
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",0,uci_public,False
How's ur paper?,0,uci_public,False
Yeah no probs - last night is obviously catching up with you... Speak soon ,0,uci_public,False
Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,0,kaggle_public,False
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0,uci_public,False
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0,uci_public,False
How do you plan to manage that,0,uci_public,False
Lmao but its so fun...,0,uci_public,False
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0,uci_public,False
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,0,uci_public,False
Aiyah then i wait lor. Then u entertain me. Hee...,0,uci_public,False
I will be gentle princess! We will make sweet gentle love...,0,uci_public,False
"Nah, I'm a perpetual DD",0,uci_public,False
Hai priya are you right. What doctor said pa. Where are you.,0,uci_public,False
No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0,uci_public,False
Can Ã¼ send me a copy of da report?,0,uci_public,False
I luv u soo much u donÂt understand how special u r 2 me ring u 2morrow luv u xxx,0,uci_public,False
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,0,uci_public,False
Ü thk of wat to eat tonight.,0,kaggle_public,False
Also that chat was awesome but don't make it regular unless you can see her in person,0,uci_public,False
i see. When we finish we have loads of loans to pay,0,uci_public,False
"(No promises on when though, haven't even gotten dinner yet)",0,uci_public,False
"Yo, the game almost over? Want to go to walmart soon",0,uci_public,False
What is the plural of the noun research?,0,uci_public,False
"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",0,uci_public,False
"see you then, we're all christmassy here!",0,uci_public,False
I pocked you up there before,0,uci_public,False
I've sent Ã¼ my part..,0,uci_public,False
Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,0,uci_public,False
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,0,uci_public,False
Ok lor... But buy wat?,0,uci_public,False
Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,0,uci_public,False
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,0,kaggle_public,False
I'm working technical support :)voice process.networking field.,0,uci_public,False
Yeah that's the impression I got,0,uci_public,False
Already am squatting is the new way of walking,0,uci_public,False
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0,uci_public,False
Then cant get da laptop? My matric card wif ü lei... ,0,kaggle_public,False
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,0,uci_public,False
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",1,uci_public,False
CBE Urgent Alert: Your mobile banking account 1000****928 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic,True
Finally the match heading towards draw as your prediction.,0,uci_public,False
I like cheap! But iâm happy to splash out on the wine if it makes you feel better..,0,uci_public,False
You're gonna have to be way more specific than that,0,uci_public,False
"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",0,uci_public,False
Then why you came to hostel.,0,uci_public,False
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0,uci_public,False
Should I head straight there or what,0,uci_public,False
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX49159872. Thank you for using Ethio Telecom.,0,local_synthetic,True
Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0,uci_public,False
I'm done oredi...,0,uci_public,False
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,0,uci_public,False
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,uci_public,False
I love to wine and dine my lady!,0,uci_public,False
Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,0,uci_public,False
"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",0,uci_public,False
Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,0,kaggle_public,False
U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,0,uci_public,False
ok....take care.umma to you too...,0,uci_public,False
I surely dont forgot to come:)i will always be in touch in with you:-),0,uci_public,False
U still havent got urself a jacket ah?,0,uci_public,False
There is a first time for everything :),0,uci_public,False
"Yeah I am, so I'll leave maybe 7ish?",0,uci_public,False
"Goodmorning, today i am late for 1hr.",0,uci_public,False
Were somewhere on Fredericksburg,0,uci_public,False
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0,uci_public,False
BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IÂLLSPEAK 2U SOONLOTS OF LOVEME XXXX.,0,uci_public,False
"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",0,uci_public,False
Does not operate after  &lt;#&gt;  or what,0,uci_public,False
Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,0,uci_public,False
Pete can you please ring meive hardly gotany credit,0,uci_public,False
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,0,uci_public,False
Left dessert. U wan me 2 go suntec look 4 u?,0,uci_public,False
Yup. Thk of u oso boring wat.,0,uci_public,False
Do you work all this week ?,0,uci_public,False
We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,0,uci_public,False
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0,uci_public,False
Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,1,uci_public,False
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",0,uci_public,False
Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0,uci_public,False
Now press conference da:),0,uci_public,False
Hope you are having a good week. Just checking in,0,uci_public,False
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,1,kaggle_public,False
"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,uci_public,False
1's reach home call me.,0,uci_public,False
We currently have a message awaiting your collection. To collect your message just call 08718723815.,1,uci_public,False
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,uci_public,False
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,uci_public,False
New car and house for my parents.:)i have only new job in hand:),0,uci_public,False
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX22723673. Thank you for using Ethio Telecom.,0,local_synthetic,True
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0,uci_public,False
Jokin only lar... :-) depends on which phone my father can get lor...,0,uci_public,False
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,0,uci_public,False
10 min later k...,0,uci_public,False
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0,uci_public,False
O shore are you takin the bus,0,uci_public,False
"Customer place, i wil cal u sir.",0,uci_public,False
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1,kaggle_public,False
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic,True
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",0,uci_public,False
Not able to do anything.,0,uci_public,False
Ok that's great thanx a lot.,0,uci_public,False
In meeting da. I will call you,0,uci_public,False
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,0,uci_public,False
Then get some cash together and I'll text jason,0,uci_public,False
"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",0,uci_public,False
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,0,uci_public,False
Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0,uci_public,False
Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,uci_public,False
Nothin comes to my mind. Ã help me buy hanger lor. Ur laptop not heavy?,0,uci_public,False
I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0,uci_public,False
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IÂm knackered and iÂm dreading work tonight. What are thou upto tonight. X,0,uci_public,False
U are subscribed to the best Mobile Content Service in the UK for Â£3 per 10 days until you send STOP to 82324. Helpline 08706091795,1,uci_public,False
Okie...,0,uci_public,False
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0,uci_public,False
"Alright, I'll head out in a few minutes, text me where to meet you",0,uci_public,False
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX61109681. Thank you for using Ethio Telecom.,0,local_synthetic,True
Ugh I don't wanna get out of bed. It's so warm.,0,uci_public,False
U dun say so early hor... U c already then say...,0,uci_public,False
I think its far more than that but find out. Check google maps for a place from your dorm.,0,uci_public,False
"That's what I love to hear :V see you sundayish, then",0,uci_public,False
ከ Telebirr: 500.00 ETB ለ Abebe Kebede (0911***136) ተልኳል። Transaction ID: TX90106774. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic,True
"Sorry, went to bed early, nightnight",0,uci_public,False
You in your room? I need a few,0,uci_public,False
network operator. The service is free. For T & C's visit 80488.biz,1,uci_public,False
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,1,kaggle_public,False
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,uci_public,False
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",0,uci_public,False
Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,0,uci_public,False
"Just looked it up and addie goes back Monday, sucks to be her",0,uci_public,False
Love that holiday Monday feeling even if I have to go to the dentists in an hour,0,uci_public,False
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL,1,kaggle_public,False
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",0,uci_public,False
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0,uci_public,False
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0,uci_public,False
I accidentally brought em home in the box,0,uci_public,False
Are you this much buzy,0,uci_public,False
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0,uci_public,False
"I am in tirupur da, once you started from office call me.",0,uci_public,False
Can ü send me a copy of da report?,0,kaggle_public,False
Well boy am I glad G wasted all night at applebees for nothing,0,uci_public,False
Have you finished work yet? :),0,uci_public,False
&lt;#&gt;  w jetton ave if you forgot,0,uci_public,False
Havent shopping now lor i juz arrive only,0,uci_public,False
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0,uci_public,False
She ran off with a younger man. we will make pretty babies together :),0,uci_public,False
"Im sorry bout last nite it wasnÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,uci_public,False
"Just sent again. Do you scream and moan in bed, princess?",0,uci_public,False
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,0,uci_public,False
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,0,uci_public,False
You also didnt get na hi hi hi hi hi,0,uci_public,False
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,uci_public,False
G wants to know where the fuck you are,0,uci_public,False
I wont touch you with out your permission.,0,uci_public,False
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",1,kaggle_public,False
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,uci_public,False
Wat's da model num of ur phone?,0,uci_public,False
I'm done. C ü there.,0,kaggle_public,False
WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,1,kaggle_public,False
;-) ok. I feel like john lennon.,0,uci_public,False
URGENT This is our 2nd attempt to contact U. Your Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,uci_public,False
INTERFLORA - ÂIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1,uci_public,False
Am in gobi arts college,0,uci_public,False
"Dear Customer, ETB 200.00 debited from account 1000****620 for ATM Withdrawal. Ref No: FT14531015. CBE",0,local_synthetic,True
Good evening! How are you?,0,uci_public,False
"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",0,uci_public,False
Hey i've booked the pilates and yoga lesson already... Haha,0,uci_public,False
No need to say anything to me. I know i am an outsider,0,uci_public,False
Guai... Ã shd haf seen him when he's naughty... Ã so free today? Can go jogging...,0,uci_public,False
"You aren't coming home between class, right? I need to work out and shower!",0,uci_public,False
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,uci_public,False
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,uci_public,False
Me fine..absolutly fine,0,uci_public,False
Watching tv lor. Nice one then i like lor.,0,uci_public,False
Play w computer? Aiyah i tok 2 u lor?,0,uci_public,False
Dude sux for snake. He got old and raiden got buff,0,uci_public,False
As usual u can call me ard 10 smth.,0,uci_public,False
When you guys planning on coming over?,0,uci_public,False
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0,uci_public,False
"Dear Customer, ETB 200.00 debited from account 1000****795 for ATM Withdrawal. Ref No: FT26801739. CBE",0,local_synthetic,True
I know you mood off today,0,uci_public,False
Two teams waiting for some players,0,uci_public,False
"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later",0,uci_public,False
"It‘s £6 to get in, is that ok?",0,kaggle_public,False
I'm in class. Did you get my text.,0,uci_public,False
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***563) ተልኳል። Transaction ID: TX94098025. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic,True
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0,uci_public,False
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,uci_public,False
You want to go? ,0,uci_public,False
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1,kaggle_public,False
Same as kallis dismissial in 2nd test:-).,0,uci_public,False
"He will, you guys close?",0,uci_public,False
Wish i were with you now!,0,uci_public,False
I did. One slice and one breadstick. Lol,0,uci_public,False
Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0,uci_public,False
Oh god i am happy to see your message after 3 days,0,uci_public,False
What * u wearing?,0,uci_public,False
Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,uci_public,False
Wanna do some art?! :D,0,uci_public,False
"I hav almost reached. Call, i m unable to connect u.",0,uci_public,False
"Dear Customer, ETB 200.00 debited from account 1000****260 for ATM Withdrawal. Ref No: FT47899460. CBE",0,local_synthetic,True
Yunny i'm walking in citylink now ü faster come down... Me very hungry...,0,kaggle_public,False
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",0,uci_public,False
"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost Â£1.50. 2 cancel send STOP",1,uci_public,False
Saw Guys and Dolls last night with Patrick Swayze it was great,0,uci_public,False
Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,1,uci_public,False
"Ya tel, wats ur problem..",0,uci_public,False
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",0,uci_public,False
"Dear Customer, ETB 200.00 debited from account 1000****992 for ATM Withdrawal. Ref No: FT38863654. CBE",0,local_synthetic,True
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,uci_public,False
"Gosh that , what a pain. Spose I better come then.",0,uci_public,False
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,1,uci_public,False
I think the other two still need to get cash but we can def be ready by 9,0,uci_public,False
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1,kaggle_public,False
Tell where you reached,0,uci_public,False
I've been trying to reach him without success,0,uci_public,False
"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",0,kaggle_public,False
"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",0,uci_public,False
Prabha..i'm soryda..realy..frm heart i'm sory,0,uci_public,False
:-) :-),0,uci_public,False
I am in hospital da. . I will return home in evening,0,uci_public,False
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,uci_public,False
Yup i thk so until e shop closes lor.,0,uci_public,False
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),0,uci_public,False
Great. P diddy is my neighbor and comes for toothpaste every morning,0,uci_public,False
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,0,uci_public,False
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0,uci_public,False
I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,0,uci_public,False
Dear umma she called me now :-),0,uci_public,False
Just do what ever is easier for you,0,uci_public,False
"Dear Customer, ETB 200.00 debited from account 1000****900 for ATM Withdrawal. Ref No: FT10258874. CBE",0,local_synthetic,True
Why i come in between you people,0,uci_public,False
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,0,uci_public,False
But you dint in touch with me.,0,uci_public,False
Do you know when the result.,0,uci_public,False
1's finish meeting call me.,0,uci_public,False
"Bill, as in: Are there any letters for me. iâm expecting one from orange that isnât a bill but may still say orange on it.",0,uci_public,False
"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",0,uci_public,False
How i noe... Did ü specify da domain as nusstu... Ü still in sch...,0,kaggle_public,False
ከ Telebirr: 500.00 ETB ለ Marta Tadesse (0911***998) ተልኳል። Transaction ID: TX84941878. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic,True
"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",0,uci_public,False
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",1,kaggle_public,False
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,0,uci_public,False
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",0,uci_public,False
Dear reached railway. What happen to you,0,uci_public,False
Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,0,kaggle_public,False
He also knows about lunch menu only da. . I know,0,uci_public,False
Do you know where my lab goggles went,0,uci_public,False
Was the farm open?,0,uci_public,False
Aiyar sorry lor forgot 2 tell u...,0,uci_public,False
It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,0,uci_public,False
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***757) ተልኳል። Transaction ID: TX84579143. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic,True
Wif my family booking tour package.,0,uci_public,False
"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",1,kaggle_public,False
"Dear Customer, ETB 200.00 debited from account 1000****753 for ATM Withdrawal. Ref No: FT70477500. CBE",0,local_synthetic,True
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. AÂ£1.50 minAPN LS278BB,1,uci_public,False
I wont get concentration dear you know you are my mind and everything :-),0,uci_public,False
Do ü noe if ben is going?,0,kaggle_public,False
Hi darlin did youPhone me? Im atHome if youwanna chat.,0,uci_public,False
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1,uci_public,False
U ned to convince him tht its not possible witot hurting his feeling its the main,0,uci_public,False
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",0,uci_public,False
Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,0,uci_public,False
Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,uci_public,False
No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,0,uci_public,False
K.i did't see you.:)k:)where are you now?,0,uci_public,False
You will go to walmart. I.ll stay.,0,uci_public,False
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,0,uci_public,False
Oh ya ya. I remember da. .,0,uci_public,False
Ü got wat to buy tell us then ü no need to come in again.,0,kaggle_public,False
CBE Urgent Alert: Your mobile banking account 1000****140 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic,True
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0,uci_public,False
Those ducking chinchillas,0,uci_public,False
Hmm .. Bits and pieces lol ... *sighs* ...,0,uci_public,False
Ic. There are a lotta childporn cars then.,0,uci_public,False
say thanks2. ,0,uci_public,False
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0,uci_public,False
"Dear Customer, ETB 1,500.00 credited to account 1000****284 from Sifen G.. Ref No: FT56482734. CBE",0,local_synthetic,True
CBE Urgent Alert: Your mobile banking account 1000****557 has been locked. Verify identity at: http://192.168.1.105/cbe-sec,1,local_synthetic,True
I'm still pretty weak today .. Bad day ?,0,uci_public,False
Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,0,uci_public,False
"Aldrine, rakhesh ex RTM here.pls call.urgent.",0,uci_public,False
"Probably, want to pick up more?",0,uci_public,False
One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,0,uci_public,False
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0,uci_public,False
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX91529359. Thank you for using Ethio Telecom.,0,local_synthetic,True
Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?,0,kaggle_public,False
I though we shd go out n have some fun so bar in town or something – sound ok?,0,kaggle_public,False
"Dear Customer, ETB 200.00 debited from account 1000****692 for ATM Withdrawal. Ref No: FT62094405. CBE",0,local_synthetic,True
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",0,uci_public,False
My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0,uci_public,False
Take us out shopping and Mark will distract Isaiah.=D,0,uci_public,False
What year. And how many miles.,0,uci_public,False
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",0,uci_public,False
Great! How is the office today?,0,uci_public,False
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX73691753. Thank you for using Ethio Telecom.,0,local_synthetic,True
Sorry me going home first... Daddy come fetch Ã¼ later...,0,uci_public,False
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0,uci_public,False
