text,label,source
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-online-fix.info/verify,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://bit.ly/ethio-bonus-claim,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-online-fix.info/verify,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://bit.ly/ethio-bonus-claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX52885830. Thank you for using Ethio Telecom.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****422 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****943 for ATM Withdrawal. Ref No: FT27133585. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX67008370. Thank you for using Ethio Telecom.,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***791) ተልኳል። Transaction ID: TX47312818. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****150 from Dawit Solomon. Ref No: FT95633055. CBE",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****572 from Tigist Alemu. Ref No: FT60414186. CBE",0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-birr-unblock.top/account,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX45434326. Thank you for using Ethio Telecom.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****156 has been locked. Verify identity at: http://bit.ly/ethio-bonus-claim,1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****227 has been locked. Verify identity at: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****420 from Sifen G.. Ref No: FT69150059. CBE",0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://cbe-birr-unblock.top/account,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://bit.ly/ethio-bonus-claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****575 has been locked. Verify identity at: http://cbe-online-fix.info/verify,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****377 from Sifen G.. Ref No: FT74741500. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****707 from Dawit Solomon. Ref No: FT84478616. CBE",0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Abebe Kebede (0911***667) ተልኳል። Transaction ID: TX69526497. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****951 from Tigist Alemu. Ref No: FT57356246. CBE",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://bit.ly/ethio-bonus-claim",1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-online-fix.info/verify",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://bit.ly/ethio-bonus-claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX31999891. Thank you for using Ethio Telecom.,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****681 for ATM Withdrawal. Ref No: FT18243848. CBE",0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://bit.ly/ethio-bonus-claim",1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***113) ተልኳል። Transaction ID: TX43968421. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****395 for ATM Withdrawal. Ref No: FT14950123. CBE",0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://bit.ly/ethio-bonus-claim",1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-birr-unblock.top/account",1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://192.168.1.105/cbe-sec,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****900 for ATM Withdrawal. Ref No: FT10258874. CBE",0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-birr-unblock.top/account,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://192.168.1.105/cbe-sec,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****134 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****404 for ATM Withdrawal. Ref No: FT56722729. CBE",0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****678 has been locked. Verify identity at: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-birr-unblock.top/account",1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***127) ተልኳል። Transaction ID: TX27084386. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX33517720. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****137 for ATM Withdrawal. Ref No: FT41227258. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://cbe-birr-unblock.top/account,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****453 from Abebe Kebede. Ref No: FT63817441. CBE",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://192.168.1.105/cbe-sec,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Marta Tadesse (0911***757) ተልኳል። Transaction ID: TX31800075. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX61109681. Thank you for using Ethio Telecom.,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***861) ተልኳል። Transaction ID: TX23549229. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***958) ተልኳል። Transaction ID: TX58719106. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://192.168.1.105/cbe-sec",1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****999 from Dawit Solomon. Ref No: FT65699679. CBE",0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Sifen G. (0911***146) ተልኳል። Transaction ID: TX87346087. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-birr-unblock.top/account",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-verify-kyc.xyz/login.php",1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****376 for ATM Withdrawal. Ref No: FT64081720. CBE",0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****306 for ATM Withdrawal. Ref No: FT97566447. CBE",0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****707 for ATM Withdrawal. Ref No: FT30100474. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****127 from Sifen G.. Ref No: FT11840561. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****993 has been locked. Verify identity at: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****944 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Abebe Kebede (0911***174) ተልኳል። Transaction ID: TX75848048. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****831 has been locked. Verify identity at: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****175 for ATM Withdrawal. Ref No: FT54622187. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://bit.ly/ethio-bonus-claim,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-online-fix.info/verify",1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX79513068. Thank you for using Ethio Telecom.,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****357 for ATM Withdrawal. Ref No: FT35078845. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****571 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****824 from Marta Tadesse. Ref No: FT95749319. CBE",0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***144) ተልኳል። Transaction ID: TX47082631. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://192.168.1.105/cbe-sec,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Tigist Alemu (0911***643) ተልኳል። Transaction ID: TX72277719. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****929 from Tigist Alemu. Ref No: FT55316831. CBE",0,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****827 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Marta Tadesse (0911***865) ተልኳል። Transaction ID: TX73507391. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****669 for ATM Withdrawal. Ref No: FT70179876. CBE",0,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****873 from Marta Tadesse. Ref No: FT67952014. CBE",0,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://192.168.1.105/cbe-sec,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****151 from Sifen G.. Ref No: FT18841873. CBE",0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://192.168.1.105/cbe-sec",1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX46824138. Thank you for using Ethio Telecom.,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX76224288. Thank you for using Ethio Telecom.,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://cbe-online-fix.info/verify",1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://cbe-birr-unblock.top/account,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****889 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****693 for ATM Withdrawal. Ref No: FT63183955. CBE",0,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****115 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-reward-2026.cfd/auth,1,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://bit.ly/ethio-bonus-claim,1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****918 has been locked. Verify identity at: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Dear Customer, ETB 1,500.00 credited to account 1000****227 from Marta Tadesse. Ref No: FT77218362. CBE",0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-online-fix.info/verify",1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***757) ተልኳል። Transaction ID: TX84579143. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX32591210. Thank you for using Ethio Telecom.,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
ከ 994: የእርስዎ መለያ ለደህንነት ሲባል ተዘግቷል። ለማስተካከል ይጫኑ: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
"Congratulations! You were selected for a 50,000 ETB Ethio Telecom promo reward. Enter phone number to claim: http://ethiotel-bonus-5g.sbs/claim",1,local_synthetic
CBE Urgent Alert: Your mobile banking account 1000****162 has been locked. Verify identity at: http://cbe-birr-unblock.top/account,1,local_synthetic
Urgent Telebirr Alert: Your wallet is suspended due to unverified KYC. Click here to update immediately: http://bit.ly/ethio-bonus-claim,1,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://bit.ly/ethio-bonus-claim,1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX13565533. Thank you for using Ethio Telecom.,0,local_synthetic
ከ Telebirr: 500.00 ETB ለ Dawit Solomon (0911***983) ተልኳል። Transaction ID: TX93008182. አጠቃላይ ቀሪ ሒሳብዎ 2450.50 ETB ነው።,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://telebirr-reward-2026.cfd/auth",1,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX20309352. Thank you for using Ethio Telecom.,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://ethiotel-bonus-5g.sbs/claim,1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****620 for ATM Withdrawal. Ref No: FT14531015. CBE",0,local_synthetic
Telebirr: You have successfully bought 2GB 7-Days Data Package. Transaction ID: TX98087183. Thank you for using Ethio Telecom.,0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
ከ Ethio Telecom: 1000 ETB እና 5GB ነፃ የኢንተርኔት ስጦታ አሸንፈዋል! አሁኑኑ ለመቀበል: http://telebirr-verify-kyc.xyz/login.php,1,local_synthetic
Your Ethio Telecom package will expire in 2 days. Dial *999# to renew your active monthly internet bundle.,0,local_synthetic
"Dear CBE Customer, suspicious login detected on your account. Restore access now: http://cbe-birr-unblock.top/account",1,local_synthetic
"Dear Customer, ETB 200.00 debited from account 1000****289 for ATM Withdrawal. Ref No: FT58606326. CBE",0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ማስጠንቀቂያ: የ Telebirr መለያዎ ታግዷል። እባክዎን በዚህ ሊንክ በመግባት መለያዎን ያረጋግጡ: http://cbe-online-fix.info/verify,1,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
"Dear customer, your request for bill payment of 450 ETB has been completed. Thank you.",0,local_synthetic
ከ 127: ውድ ደንበኛችን የ 100 ETB የአየር ሰዓት ሞልተዋል። ቀሪ ሂሳብዎ 120.50 ETB ነው።,0,local_synthetic
